9F4MG97Q+WM,U Französische Straße,1,166
9F4MF9VQ+PF,U Mehringdamm,1,166
9F4MF99P+X7,S+U Tempelhof,1,166
9F4MF98P+77,U Alt-Tempelhof,1,166
9F4MG8MH+QQ,Bhf S Beusselstraße,1,167
9F4MG8JX+F2,Bruno-Lösche-Bibliothek,0,11
9F4MG75C+XV,U Theodor-Heuss-Platz,1,166
9F4MG785+FM,U Neu-Westend,1,166
9F4MG76W+98,U Sophie-Charlotte-Platz,1,166
9F4MG866+P6,U Deutsche Oper,1,166
9F4MG86C+QV,U Ernst-Reuter-Platz,1,166
9F4MG9M2+7J,Hicret Camii,0,52
9F4MH977+RG,U Franz-Neumann-Platz,1,166
9F4MH8FX+MP,U Paracelsus-Bad,1,166
9F4MH8GQ+59,U Lindauer Allee,1,166
9F4MG9XQ+G9,S+U Gesundbrunnen,1,166
9F4MG9RV+R6,U Voltastraße,1,166
9F4MG9PW+XM,U Bernauer Straße,1,166
9F4MF9WW+C6,Bus Blücherstraße,0,161
9F4MG74P+R5,Bus S Messe Nord/ICC,0,161
9F4MCM58+XF,Bus Alt-Müggelheim,0,161
9F4MFG5Q+2Q,Tram Parkstraße,0,168
9F4MFHFC+G4,Bus Hoppendorfer Straße,0,161
9F4MFCX4+92,U Prinzenstraße,1,166
9F4MF5PJ+73,Gatow,0,68
9F4MF74J+XC,Dahlem,0,68
9F4MF8CH+RV,Friedenau,0,68
9F4MF84C+WW,Steglitz,0,68
9F4MF46R+42,Kladow,0,68
9F4M9JCQ+H9,Bus Tschaikowskistraße,0,161
9F4MG6Q2+87,Bus Moritzstraße,0,161
9F4MG5V2+MC,Bus Hackbuschstraße/Straße 603,0,161
9F4MG4PP+4V,Bus Staakener Feldstraße,0,161
9F4MG6VW+PF,Bus Paulsternstraße/Gartenfelder Straße,0,161
9F4MG4RM+62,Bus Fachinger Straße,0,161
9F4MH6CH+VR,Tegelort,0,67
9F4MJ635+2X,Bus Havelblick,0,161
9F4MH7PH+XJ,Tegel,0,68
9F4MG6M4+HM,Bus Stresowplatz,0,161
9F4MG6M5+2J,Bus S-Bahnhof Stresow,0,161
9F4MCFQ5+X7,Bus Klinikum Neukölln,0,161
9F4MCC9H+FH,Buckow,0,68
9F4MCGFG+4R,Bus Am Kiesberg,0,161
9F4MH6W2+RJ,"Bus Papenberge, Spandauer Landstraße",0,161
9F4MG9Q2+WV,Deichgraf,0,28
9F4MG9Q2+Q3,Lindengarten,0,29
9F4MG8XW+C3,Grüne Oase,0,28
9F4MG9X4+3G,Coffee Star,0,25
9F4MH922+3M,Tram U Seestraße,0,168
9F4MG74M+QH,Paella,0,29
9F4MG844+FV,Media-Markt,0,94
9F4MG76M+45,Cancún,0,29
9F4MH83J+PC,SchAtulle,0,29
9F4MG7PP+JH,U Halemweg,1,166
9F4MG7PF+M4,U Siemensdamm,1,166
9F4MG8J2+57,U Jungfernheide,1,166
9F4MG8G3+GV,U Mierendorffplatz,1,166
9F4MG7P7+Q2,U Rohrdamm,1,166
9F4MG6QX+54,U Paulsternstraße,1,166
9F4MG6QM+C5,U Haselhorst,1,166
9F4MG6Q4+H6,U Altstadt Spandau,1,166
9F4MG5PX+5X,U Rathaus Spandau,1,166
9F4MGG5J+VG,Tamoil,0,162
9F4MGG5J+XJ,McDonald's,0,26
9F4MGF83+8J,U Frankfurter Tor,1,166
9F4MH8QG+89,U Rathaus Reinickendorf,1,166
9F4MGGW6+GF,Bus Rhinstraße/Gärtnerstraße,0,161
9F4MF7WR+96,Bhf S Halensee,1,167
9F4MH88C+69,No Limit Shishabar,0,23
9F4MF7XQ+R7,Getränke Hoffmann,0,73
9F4MF7XQ+V9,Fressnapf,0,103
9F4MG72Q+3G,Aldi,0,105
