9F4MGHCQ+HG,U Kaulsdorf-Nord (Berlin),1
9F4MGHHR+96,U Kienberg (Gärten der Welt) (Berlin),1
9F4MGHMW+HQ,U Cottbusser Platz (Berlin),1
9F4MGJP4+98,U Hellersdorf (Berlin),1
9F4MGJQM+6R,U Hönow (Berlin),1
9F4MGJQ9+MV,U Louis-Lewin-Str. (Berlin),1
9F4MGJ66+RF,S Mahlsdorf Bhf (Berlin),1
9F4MGJ76+6V,S Mahlsdorf Bhf,1
9F4MFH5H+FR,S Köpenick (Berlin),1
9F4MFH93+JC,S Wuhlheide (Berlin),1
9F4MCHW7+93,S Spindlersfeld (Berlin),1
9F4MFJ52+5H,S Hirschgarten (Berlin),1
9F4MFJ4G+R5,S Friedrichshagen (Berlin),1
9F4MFM2R+GM,S Rahnsdorf (Berlin),1
9F4MCPQC+CC,S Wilhelmshagen (Berlin),1
9F4MCH7F+3J,S Grünau (Berlin),1
9F4MFFV6+69,S Treptower Park (Berlin),1
9F4MFFV5+5G,S Treptower Park,1
9F4MFF9Q+2R,S Baumschulenweg (Berlin),1
9F4MFFHF+FJ,S Plänterwald (Berlin),1
9F4MFG36+R3,S Schöneweide Bhf (Berlin),1
9F4MFG2Q+W9,S Oberspree (Berlin),1
9F4MCGWF+MJ,S Betriebsbahnhof Schöneweide (Berlin),1
9F4MCGPR+26,S Adlershof (Berlin),1
9F4MFG35+HX,S Schöneweide/Sterndamm (Berlin),1
9F4MCH55+4R,S Altglienicke (Berlin),1
9F4M9GXV+R7,S Grünbergallee (Berlin),1
9F4MJ6Q4+48,S Hennigsdorf (Berlin),1
9F4MQ63X+P9,S Oranienburg Bhf,1
9F4MP7R7+G7,S Lehnitz,1
9F4MP77G+QP,S Borgsdorf,1
